Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
3430200,28.08,4.643,345,2,0
98304,27.7,2.97,1,0,0
22016,33.27,2.792,1,0,0
4589288,23.22,4.391,412,2,0
1044248,18.37,4.717,323,1,0
1180072,20.44,4.16,220,4,0
23432,21.66,2.889,1,0,0
142688,25.8,2.689,1,0,0
81568,22.54,3.243,1,0,0
155584,27.48,3.136,74,0,0
94560,23.37,4.698,148,1,0
818512,16.3,4.967,219,1,0
6144,50.31,2.517,1,0,0
18728,23.12,2.279,1,0,0
83008,22.57,3.849,78,0,0
15672,19.83,2.565,1,0,0
15144,18.23,2.845,1,0,0
27840,15.23,4.182,0,0,0
7311920,14.63,3.989,166,2,0
50112,19.53,2.997,1,0,0
289720,18.35,5.077,520,1,0
44896,20.12,2.667,1,0,0
128808,23.63,5.739,0,0,0
65536,55.18,2.323,71,0,0
357944,22.36,3.024,1,0,0
96568,21.79,3.009,1,0,0
348160,22.31,2.578,239,1,0
38696,44.81,2.483,0,0,0
19752,20.24,2.925,1,0,0
31032,19.03,2.751,1,0,0
4127224,15.48,4.802,127,2,0
5120,54.71,2.528,1,0,0
140216,20.84,5.017,125,1,0
79160,27.27,2.62,1,0,0
115408,20.25,3.491,1,0,0
94944,16.02,2.794,1,0,0
2586488,12.99,4.509,0,0,0
133024,15.45,4.349,18,0,0
98816,23.54,2.994,1,0,0
41184,13.68,2.799,1,0,0
2835792,24.52,4.332,1,0,0
395264,11.41,5.06,84,1,0
21280,19.65,2.866,1,0,0
21336,22.15,3.906,44,0,0
178384,27.26,2.455,93,1,0
244168,31.74,2.767,141,0,0
120616,21.4,5.328,0,0,0
58096,34.2,2.671,0,0,0
331776,24.0,3.334,164,1,0
24064,34.35,4.621,0,0,0
127288,15.46,5.206,162,1,0
2560,62.89,2.814,0,0,0
22528,30.76,2.993,1,0,0
2014128,10.39,5.21,134,1,0
6144,50.76,2.519,1,0,0
17016200,17.17,3.855,790,2,0
108808,23.38,2.59,1,0,0
196608,29.2,2.718,140,0,0
58624,16.73,2.711,1,0,0
593920,11.48,5.199,93,1,0
53512,27.22,2.791,1,0,0
16168,19.85,2.776,1,0,0
87336,20.58,3.044,1,0,0
17704,17.79,2.884,1,0,0
38696,42.46,2.806,0,0,0
3933752,19.57,4.201,271,0,0
16136,17.52,2.806,1,0,0
43400,19.96,2.658,1,0,0
462672,19.67,2.72,1,0,0
55736,14.91,3.869,54,1,0
43164,33.56,3.2,147,0,0
166912,23.21,2.855,1,0,0
5120,57.13,2.483,1,0,0
15360,50.61,2.938,0,0,0
16304,18.57,2.413,1,0,0
4608,53.73,2.736,1,0,0
45568,31.61,2.786,1,0,0
86016,48.55,2.228,61,0,0
23352,21.18,2.74,1,0,0
4608,55.84,2.604,1,0,0
237496,17.92,4.653,80,1,0
114688,38.85,2.135,133,1,0
14208,20.38,2.032,1,0,0
257888,46.36,2.472,0,0,0
63312,32.25,3.337,0,0,0
19240,20.55,2.829,1,0,0
93184,29.07,4.374,28,0,0
670648,16.97,5.483,372,1,0
808800,16.86,5.826,0,0,0
159744,37.99,2.339,1,0,0
39208,24.29,2.545,1,0,0
42256,20.53,2.86,1,0,0
16144,17.21,2.877,1,0,0
14336,27.83,2.621,1,0,0
12288,54.97,2.246,27,1,0
64336,49.57,3.588,0,0,0
26888,17.42,2.859,1,0,0
28408,12.65,2.731,1,0,0
22448,14.53,2.556,1,0,0
42296,8.39,2.584,1,0,0
16184,19.4,2.666,1,0,0
59176,34.87,3.289,0,0,0
86456,17.21,4.124,183,1,0
41528,25.29,4.028,90,2,0
226744,16.37,4.574,206,1,0
768400,19.41,5.644,481,1,0
18296,23.21,2.528,1,0,0
27136,24.14,2.655,1,0,0
20160,8.63,4.224,0,0,0
1661552,13.07,3.026,389,1,0
32528,19.82,3.08,1,0,0
1154560,13.91,3.668,67,1,0
90112,26.95,2.721,1,0,0
38696,39.85,2.706,0,0,0
86272,11.53,2.671,1,0,0
41984,27.16,2.755,1,0,0
26968,37.35,2.869,0,0,0
5120,58.18,2.394,1,0,0
21920,48.8,1.687,0,0,0
3072,55.5,3.023,0,0,0
33008,12.89,2.921,1,0,0
901896,17.49,4.794,1652,1,0
35592,19.06,3.119,1,0,0
109056,19.54,2.938,1,0,0
30120,17.47,2.679,1,0,0
21176,14.03,2.812,1,0,0
66824,25.93,4.404,151,1,0
5120,57.17,2.475,1,0,0
42969,29.08,3.194,73,0,0
26376,11.26,2.628,1,0,0
364984,13.36,5.055,224,1,0
19968,46.51,3.023,0,0,0
8695808,39.64,3.898,148,0,0
180224,30.3,2.44,176,1,0
354848,19.54,4.426,102,1,0
14632,17.64,2.817,1,0,0
1487288,13.09,5.367,379,1,0
21104,22.01,2.584,1,0,0
32512,15.82,2.265,1,0,0
3072,60.32,2.865,0,0,0
4608,59.35,2.881,0,0,0
369664,52.91,3.193,0,0,0
6367016,17.83,5.795,0,0,0
541032,19.06,4.977,492,1,0
24968,20.75,2.718,1,0,0
101776,20.06,3.259,1,0,0
34656,20.56,2.918,1,0,0
17192,17.19,2.719,1,0,0
101712,24.99,2.868,1,0,0
4096,55.49,2.959,0,0,0
20480,88.04,1.281,0,0,0
411136,18.27,3.209,91,0,0
3925944,13.49,5.461,1622,1,0
156472,19.03,2.789,1,0,0
25025768,22.79,5.05,121,1,0
14880,20.48,2.723,1,0,0
323072,22.6,3.114,1,0,0
53160,23.89,2.754,1,0,0
37304,29.96,2.763,62,1,0
111400,23.3,2.582,1,0,0
142144,22.01,3.076,1,0,0
913408,26.25,3.491,366,1,0
30984,11.43,2.919,1,0,0
53320,27.22,3.074,1,0,0
197084,28.51,3.311,65,0,0
15872,28.22,2.602,1,0,0
259992,13.6,5.119,58,0,0
13312,40.63,2.741,1,0,0
19256,19.22,2.812,1,0,0
83528,23.45,2.934,1,0,0
96056,15.5,2.875,1,0,0
18216,21.99,2.552,1,0,0
25952,18.92,2.83,1,0,0
52520,20.89,3.036,1,0,0
17704,18.58,3.005,1,0,0
5892480,22.74,4.483,1,0,0
1485824,16.17,5.374,115,0,0
21288,18.96,2.714,1,0,0
6144,53.5,2.949,0,0,0
40688,16.47,2.255,1,0,0
30968,12.46,2.775,1,0,0
93408,17.0,2.388,1,0,0
116576,25.77,4.375,0,0,0
22920,21.72,2.843,1,0,0
170960,50.76,2.069,38,1,0
151608,40.73,3.589,55,0,0
168248,22.09,2.826,1,0,0
25936,12.14,2.687,1,0,0
27192,31.97,3.045,0,0,0
33544,14.99,2.651,1,0,0
113976,22.75,3.07,1,0,0
48128,27.2,2.739,1,0,0
118784,36.97,3.003,76,0,0
674744,14.53,5.37,404,1,0
43232,15.07,3.08,1,0,0
1503600,14.27,4.843,115,1,0
5120,56.02,2.458,1,0,0
15184,19.32,2.677,1,0,0
15672,18.02,2.869,1,0,0
229712,20.98,2.938,1,0,0
366376,18.95,4.566,131,1,0
23336,19.72,2.96,1,0,0
15392,18.63,2.758,1,0,0
6144,59.31,2.847,0,0,0
5632,56.14,2.855,0,0,0
29960,11.56,3.239,1,0,0
114688,35.44,2.322,92,0,0
125200,25.4,4.017,0,0,0
539064,12.97,5.167,198,1,0
83752,18.06,2.795,1,0,0
345896,19.95,4.998,0,0,0
42784,20.45,3.038,1,0,0
20144,20.07,2.408,0,0,0
259880,18.64,6.137,0,0,0
59832,23.68,4.275,59,1,0
22328,20.16,2.861,1,0,0
224696,15.35,5.114,212,1,0
4157592,16.29,4.276,464,1,0
5120,54.63,2.535,1,0,0
89288,36.65,3.798,119,0,0
18216,20.19,2.659,1,0,0
22048,27.86,3.728,0,0,0
22400,19.02,2.922,1,0,0
40960,47.99,2.907,0,0,0
45824,14.78,2.973,1,0,0
47536,21.89,3.749,1,0,0
20280,19.06,2.841,1,0,0
5632,53.68,2.501,1,0,0
15672,19.25,2.666,1,0,0
140088,16.64,3.037,1,0,0
31088,39.16,2.783,0,0,0
27944,22.26,2.812,1,0,0
90384,21.22,2.593,1,0,0
224480,19.74,2.649,1,0,0
85216,11.86,2.55,1,0,0
4608,61.2,2.351,1,0,0
5120,57.01,2.454,1,0,0
21224,15.33,2.575,1,0,0
15672,17.25,2.952,1,0,0
574776,19.09,4.551,37,0,0
13824,27.58,2.617,1,0,0
67368,18.56,2.596,1,0,0
10240,47.26,2.552,34,1,0
810936,14.26,5.37,810,1,0
30040,12.88,2.854,1,0,0
1534376,15.74,4.679,136,1,0
1874344,28.52,2.74,1,0,0
4741488,17.46,3.348,131,2,0
815544,16.45,5.388,1099,1,0
667648,27.44,4.083,291,1,0
65288,23.24,2.905,1,0,0
15160,17.06,2.901,1,0,0
296760,22.82,3.091,1,0,0
29024,20.66,2.684,1,0,0
20816,20.04,3.008,1,0,0
51976,20.18,3.991,0,0,0
26640,27.23,3.814,59,1,0
64440,21.35,3.05,1,0,0
122208,32.03,2.355,109,1,0
6144,50.23,2.612,1,0,0
22328,20.19,2.696,1,0,0
7168,43.25,2.826,1,0,0
15144,16.84,2.973,1,0,0
76088,21.79,3.01,1,0,0
754688,26.87,2.684,1,0,0
27648,11.52,2.698,1,0,0
281088,20.9,4.558,184,1,0
7680,45.99,2.497,1,0,0
584224,19.21,4.128,126,1,0
16296,18.56,2.648,1,0,0
87848,28.27,4.917,0,0,0
17320,17.3,2.735,1,0,0
1554856,16.72,5.709,0,0,0
62904,16.18,3.131,1,0,0
170040,21.55,4.413,168,1,0
16224,19.16,2.766,1,0,0
4608,54.84,2.918,0,0,0
21200,14.93,2.675,1,0,0
27872,11.78,2.81,1,0,0
109864,23.49,2.586,1,0,0
81136,19.46,2.862,1,0,0
202080,21.79,3.971,78,1,0
35592,26.8,3.462,97,1,0
15872,31.81,2.778,1,0,0
21256,20.99,2.627,1,0,0
86440,19.39,2.855,1,0,0
195512,15.47,5.163,174,1,0
57344,72.21,1.415,9,0,0
344696,14.2,2.753,1,0,0
366984,29.23,3.659,1,0,0
137016,10.63,3.193,1,0,0
68432,20.17,3.108,1,0,0
19728,20.17,2.819,1,0,0
18744,21.38,2.883,1,0,0
100648,29.21,2.59,1,0,0
61352,16.94,3.297,65,1,0
7680,42.94,2.656,1,0,0
5658272,16.75,5.389,854,1,0
18744,16.02,3.074,1,0,0
53248,61.5,1.865,39,0,0
86448,21.46,2.767,1,0,0
1044920,14.11,5.182,644,1,0
4096,58.33,2.393,1,0,0
1584008,26.78,3.321,1,0,0
5120,52.03,2.46,1,0,0
227640,11.92,2.855,1,0,0
65976,18.2,4.757,68,1,0
108344,14.15,2.796,1,0,0
139264,33.99,3.059,80,0,0
17920,34.74,3.626,0,0,0
76848,26.5,2.755,1,0,0
17920,46.12,3.205,61,1,0
202080,21.79,3.971,78,1,0
9602488,14.58,4.219,271,1,0
743352,17.64,5.364,667,1,0
10240,52.71,2.978,0,0,0
710176,26.25,2.942,1,0,0
1259304,17.66,5.091,0,0,0
569344,19.15,3.285,280,1,0
2666656,2.05,3.591,1,0,0
592952,16.9,3.627,119,2,0
15536,16.75,2.913,1,0,0
47536,21.89,3.749,1,0,0
46352,25.2,2.582,1,0,0
88064,24.28,2.854,1,0,0
1220536,14.05,5.406,1076,1,0
22952,48.66,1.289,0,0,0
31080,41.06,2.524,0,0,0
16384,52.72,2.932,0,0,0
5081608,18.07,5.085,217,1,0
16224,19.08,2.795,1,0,0
118200,22.33,3.114,1,0,0
21200,14.93,2.675,1,0,0
531240,17.07,2.87,1,0,0
301568,22.79,2.889,1,0,0
16184,17.62,2.915,1,0,0
51040,15.74,3.026,1,0,0
19768,17.27,2.933,1,0,0
11776,48.91,2.358,1,0,0
184632,18.15,4.302,1,0,0
348472,19.71,3.198,1,0,0
1477928,23.86,2.53,1,0,0
94648,18.29,4.246,202,1,0
46913,29.91,3.024,95,0,0
78088,21.39,3.005,1,0,0
80896,25.44,2.819,1,0,0
25600,20.29,2.616,1,0,0
14136,19.29,2.496,1,0,0
18944,36.16,2.663,1,0,0
1860032,29.23,5.386,56,0,0
3380800,15.38,4.887,424,1,0
129464,18.87,4.323,186,1,0
24576,89.39,0.945,0,0,0
29024,14.63,2.925,1,0,0
17920,54.22,2.864,0,0,0
67056,18.11,2.823,1,0,0
37496,15.91,3.274,0,0,0
513024,50.52,3.048,0,0,0
3072,59.7,2.909,0,0,0
245760,15.7,4.545,116,1,0
90624,29.98,2.765,1,0,0
2560,63.09,2.791,0,0,0
5244432,22.59,4.548,149,1,0
65288,22.35,2.914,1,0,0
51128,15.92,3.504,33,1,0
53016,21.19,2.862,1,0,0
34736,17.55,2.744,1,0,0
19792,19.22,2.824,1,0,0
43912,19.68,2.571,1,0,0
154424,21.21,3.069,1,0,0
69560,18.08,3.875,84,1,0
1617056,12.41,4.829,82,1,0
64289808,23.35,3.776,351,2,0
106296,41.89,3.819,38,0,0
24064,34.62,2.73,1,0,0
72704,29.26,2.838,1,0,0
46432,19.17,3.124,1,0,0
49888,19.61,2.59,1,0,0
245760,25.88,2.672,192,1,0
27392,11.93,2.831,1,0,0
270336,25.85,3.725,186,1,0
42656,22.37,3.778,0,0,0
32768,30.16,2.767,1,0,0
70656,48.73,3.085,0,0,0
151552,43.53,2.947,61,0,0
34600,47.47,2.366,0,0,0
250488,19.63,2.779,1,0,0
658976,14.22,5.095,195,2,0
327048,18.2,2.936,1,0,0
43680,24.48,2.586,1,0,0
2060200,17.34,5.137,212,1,0
54088,6.06,4.568,0,0,0
9728,32.24,2.795,1,0,0
162600,24.33,2.843,1,0,0
15144,17.56,2.859,1,0,0
22312,19.17,2.884,1,0,0
39736,23.17,3.526,44,1,0
65536,43.01,2.177,0,0,0
290744,17.07,5.208,405,1,0
71448,20.02,2.988,1,0,0
33904,16.33,4.15,32,1,0
46432,21.93,2.996,1,0,0
775976,14.57,5.49,0,0,0
47104,26.79,2.837,1,0,0
669496,19.45,4.63,217,1,0
177488,19.71,2.971,1,0,0
16168,18.8,2.885,1,0,0
14200,21.25,2.639,1,0,0
910320,15.74,4.895,190,1,0
2548608,18.14,4.253,136,2,0
20840,15.75,4.11,0,0,0
182544,18.61,4.813,0,0,0
139696,52.79,1.305,0,0,0
122880,23.64,2.859,1,0,0
46376,24.67,2.547,1,0,0
29528,37.64,1.667,1,0,0
50984,25.88,2.838,1,0,0
16256,18.26,2.692,1,0,0
329592,21.95,3.121,1,0,0
84336,29.65,2.921,0,0,0
23492,38.01,2.889,60,0,0
8118272,21.6,4.146,410,1,0
845824,34.09,2.961,1,0,0
71464,16.21,2.801,1,0,0
24816,15.63,3.01,1,0,0
171752,20.09,4.507,118,1,0
13312,45.91,2.439,1,0,0
5120,55.37,2.505,1,0,0
20960,42.08,3.009,0,0,0
26624,20.8,4.099,0,0,0
5705728,8.94,3.62,274,1,0
46128,24.02,2.89,1,0,0
8704,53.8,2.85,0,0,0
84880,35.3,3.71,59,0,0
1644408,16.03,4.807,464,2,0
228152,11.95,2.854,1,0,0
14200,19.91,2.767,1,0,0
407992,16.25,5.327,397,1,0
15360,47.01,2.326,27,1,0
20304,19.08,2.713,1,0,0
2117152,13.35,5.632,241,1,0
61952,40.7,3.173,0,0,0
6614776,24.44,2.996,1,0,0
862472,11.56,4.022,0,0,0
194344,21.15,5.99,0,0,0
23904,21.07,2.698,1,0,0
274232,16.0,5.222,112,1,0
26104,27.24,2.677,27,1,0
45792,37.04,1.816,0,0,0
405768,22.15,2.988,1,0,0
61464,25.37,3.443,74,0,0
15696,18.88,2.736,1,0,0
38065304,17.08,4.592,395,2,0
121656,17.34,4.507,56,1,0
17408,51.84,2.962,0,0,0
289720,18.35,5.077,520,1,0
89528,17.43,4.729,99,1,0
15184,18.18,2.846,1,0,0
14688,18.25,2.576,1,0,0
67368,34.79,3.167,0,0,0
20816,19.32,2.937,1,0,0
53248,26.86,2.759,1,0,0
1763760,14.77,3.106,138,1,0
80384,23.17,2.892,1,0,0
695336,26.36,2.958,1,0,0
47888,15.05,2.793,1,0,0
65360,18.88,2.576,1,0,0
412472,47.03,2.442,0,0,0
1132648,23.78,4.402,147,1,0
22056,48.16,1.757,0,0,0
4608,56.05,2.921,0,0,0
90864,27.56,3.774,0,0,0
1085440,11.19,4.636,272,1,0
41808,22.91,2.747,1,0,0
166336,22.57,4.235,200,2,0
3584,46.23,3.238,0,0,0
15144,17.38,2.889,1,0,0
3031088,14.56,5.624,280,1,0
17920,32.75,2.858,1,0,0
3072,54.75,3.023,0,0,0
16168,18.08,2.918,1,0,0
1136580,13.34,3.779,33,0,0
117536,21.53,4.01,70,1,0
21856,16.4,2.91,1,0,0
3072,56.05,2.999,0,0,0
540712,30.92,4.454,45,0,0
84362,23.06,3.634,110,1,0
28200,33.61,2.973,0,0,0
14200,18.8,2.833,1,0,0
64032,21.9,2.977,1,0,0
822584,23.21,3.477,1,0,0
9335608,25.16,2.938,1,0,0
30208,29.5,2.887,1,0,0
764984,18.84,5.28,222,2,0
20264,22.74,2.286,1,0,0
33632,17.85,2.877,1,0,0
5120,57.6,2.905,0,0,0
204208,26.37,4.142,0,0,0
30192,12.91,2.854,1,0,0
3072,59.86,2.911,0,0,0
14200,21.25,2.649,1,0,0
230128,18.9,4.757,0,0,0
71976,20.99,3.001,1,0,0
15672,17.6,2.876,1,0,0
24912,22.74,2.595,1,0,0
365504,26.18,3.303,1,0,0
24912,21.82,2.873,1,0,0
68024,15.95,4.279,74,1,0
32768,76.57,2.051,17,0,0
144696,22.64,2.954,1,0,0
4096,57.93,2.873,0,0,0
17192,20.23,2.847,1,0,0
58208,11.22,3.007,1,0,0
105272,22.07,3.489,1,0,0
15744,20.12,2.732,1,0,0
30768,16.53,2.826,1,0,0
98616,21.98,5.203,70,1,0
17208,16.95,2.775,1,0,0
14688,18.16,2.638,1,0,0
231936,29.28,2.769,1,0,0
54200,26.41,4.56,0,0,0
20528,13.2,2.817,1,0,0
60416,24.09,2.846,1,0,0
21800,18.06,2.901,1,0,0
16168,18.57,2.769,1,0,0
16184,18.19,2.774,1,0,0
180192,28.2,4.467,96,0,0
6656,54.52,2.927,0,0,0
28040,20.51,2.609,1,0,0
899480,17.77,3.349,126,1,0
12800,30.79,3.444,0,0,0
75440,22.01,4.371,0,0,0
16696,19.72,2.703,1,0,0
35312,13.86,2.919,1,0,0
139264,36.43,2.142,100,1,0
27912,11.89,2.751,1,0,0
51040,16.21,2.631,1,0,0
411168,16.9,3.949,216,1,0
26096,10.29,2.925,1,0,0
77824,50.39,2.491,0,0,0
75264,24.16,2.772,1,0,0
1026096,21.55,2.997,1,0,0
20792,20.04,2.943,1,0,0
5632,51.38,2.606,1,0,0
1084296,27.01,2.941,1,0,0
1556344,31.18,2.811,1,0,0
92472,21.64,3.09,1,0,0
87072,20.34,2.735,1,0,0
16680,15.19,3.001,1,0,0
1220608,20.33,3.725,409,1,0
534720,23.07,3.159,1,0,0
60928,55.93,2.907,0,0,0
32488,13.08,2.731,1,0,0
5632,52.41,2.411,1,0,0
638776,1.93,3.758,1,0,0
71680,27.68,2.877,1,0,0
265656,24.07,5.05,841,1,0
65336,9.11,2.595,1,0,0
252696,22.98,3.188,1,0,0
1505280,27.74,2.806,1,0,0
61440,56.01,1.552,51,1,0
20944,54.54,1.065,0,0,0
923136,31.04,3.025,1,0,0
15296,19.46,2.644,1,0,0
1984824,23.73,3.456,1,0,0
17720,18.84,2.795,1,0,0
4608,49.07,3.855,0,0,0
81920,55.15,2.776,0,0,0
4608,59.16,2.502,1,0,0
28096,28.51,2.587,1,0,0
1552088,29.93,3.146,1,0,0
34816,35.18,2.653,1,0,0
57208,25.2,3.804,173,1,0
77328,15.05,3.02,1,0,0
5177656,15.04,4.849,504,2,0
49152,55.75,2.022,65,1,0
157696,16.71,3.757,1,0,0
593848,13.99,5.641,38,1,0
205752,17.83,5.107,281,1,0
31032,19.03,2.751,1,0,0
51624,37.0,2.912,0,0,0
55296,51.66,3.138,0,0,0
372600,20.52,3.013,1,0,0
195880,22.69,2.677,1,0,0
18432,53.32,2.884,0,0,0
4096,55.66,2.436,1,0,0
16032,19.12,2.673,1,0,0
1439528,16.03,5.606,0,0,0
19240,16.19,2.909,1,0,0
91296,19.64,5.187,0,0,0
14848,29.16,2.817,1,0,0
114528,20.33,3.086,1,0,0
4608,56.03,2.62,1,0,0
900024,19.09,5.451,646,1,0
38184,24.26,2.603,1,0,0
201728,23.13,3.183,1,0,0
132944,27.1,3.569,0,0,0
21744,15.56,2.681,1,0,0
51256,17.87,4.604,66,1,0
10752,52.62,2.999,0,0,0
99112,25.83,2.863,1,0,0
3072,55.57,2.98,0,0,0
43944,20.18,2.733,1,0,0
58704,17.76,3.216,1,0,0
7680,41.86,2.706,1,0,0
15144,18.96,2.728,1,0,0
54400,18.78,4.533,0,0,0
110592,35.76,2.534,125,1,0
15200,17.1,2.922,1,0,0
439224,13.12,5.238,392,1,0
15200,19.35,2.292,1,0,0
29432,12.05,2.853,1,0,0
20320,20.51,2.932,1,0,0
56104,18.85,3.232,1,0,0
118784,36.91,2.232,80,0,0
119064,22.51,4.31,86,1,0
5120,58.48,2.397,1,0,0
27640,11.51,2.888,1,0,0
26880,10.47,2.889,1,0,0
583464,27.45,2.942,1,0,0
20817848,15.3,4.309,141,2,0
1787728,18.68,6.232,0,0,0
25936,18.02,2.999,1,0,0
234528,21.27,3.035,1,0,0
25088,20.89,2.627,1,0,0
5120,56.04,2.524,1,0,0
208896,27.17,2.447,263,1,0
4608,55.77,2.913,0,0,0
5632,51.53,2.597,1,0,0
75176,21.25,2.743,1,0,0
464816,26.71,2.316,1,0,0
1433600,19.97,3.544,552,1,0
103136,26.7,3.656,0,0,0
94624,17.18,3.824,43,0,0
13325112,16.7,4.665,426,2,0
3072,54.85,3.019,0,0,0
29696,29.0,2.827,1,0,0
95576,17.76,4.173,119,1,0
41472,49.19,2.903,0,0,0
33280,14.7,2.903,1,0,0
888832,19.12,3.41,240,1,0
16384,32.04,2.791,1,0,0
336096,24.19,2.919,1,0,0
61440,21.44,3.863,54,0,0
89464,20.74,4.899,67,1,0
266912,16.92,5.235,0,0,0
15144,17.78,2.853,1,0,0
15520,18.29,2.697,1,0,0
434176,29.64,2.501,179,1,0
20792,17.1,2.73,1,0,0
5120,52.73,2.94,0,0,0
21816,15.69,2.323,1,0,0
23888,20.56,3.009,1,0,0
69872,16.72,2.362,1,0,0
17208,22.82,2.471,0,0,0
505888,20.34,3.562,111,2,0
130488,17.82,4.556,217,1,0
60296,5.18,3.75,1,0,0
69632,55.61,2.296,70,0,0
22832,15.62,2.805,1,0,0
334248,18.38,4.114,0,0,0
8684360,16.65,4.159,188,2,0
209920,26.33,2.764,1,0,0
11677928,15.79,4.748,505,2,0
192584,24.05,4.481,91,2,0
16208,17.38,2.943,1,0,0
4608,58.18,2.557,1,0,0
660216,18.78,5.113,0,0,0
82944,23.5,3.099,1,0,0
25912,21.27,3.262,0,0,0
3741112,16.22,5.549,2616,1,0
738664,24.01,2.98,1,0,0
249696,19.64,3.11,1,0,0
13824,51.52,2.309,27,1,0
158008,21.28,3.131,1,0,0
370104,21.74,3.872,166,1,0
32840,33.07,1.63,0,0,0
23040,24.89,2.745,1,0,0
22864,21.38,2.789,1,0,0
29696,34.52,2.631,1,0,0
244768,19.98,4.208,120,1,0
4096,54.52,2.757,1,0,0
292872,16.99,2.856,1,0,0
143312,25.02,4.368,119,0,0
19208,11.3,3.947,0,0,0
80384,23.16,2.92,1,0,0
89528,18.81,4.786,174,1,0
100136,21.01,5.897,0,0,0
131072,36.08,2.356,96,1,0
291840,26.08,2.833,1,0,0
15904,18.17,2.922,1,0,0
528944,27.01,2.964,1,0,0
70440,21.07,3.055,1,0,0
497952,34.74,3.304,0,0,0
2024544,12.45,4.063,275,1,0
295248,18.44,3.124,1,0,0
52032,19.77,2.928,1,0,0
32008,14.52,2.308,1,0,0
112368,20.53,3.375,45,1,0
1617408,26.88,4.383,469,1,0
263408,22.07,3.188,1,0,0
858040,14.11,5.264,756,1,0
29120,20.43,2.983,1,0,0
19240,20.18,2.76,1,0,0
5120,55.0,2.921,0,0,0
20792,20.71,2.765,1,0,0
16168,19.55,2.693,1,0,0
33080,20.82,3.07,1,0,0
75176,21.25,2.743,1,0,0
1867192,14.35,5.31,721,1,0
266696,24.75,3.315,185,1,0
81920,23.56,3.098,1,0,0
15480,17.49,2.806,1,0,0
483328,19.75,3.098,247,1,0
307200,21.39,4.038,240,0,0
15872,28.21,3.242,0,0,0
722080,25.82,2.946,1,0,0
26536,16.36,2.617,1,0,0
16208,17.45,2.919,1,0,0
839520,26.92,3.357,1,0,0
180224,34.44,2.895,226,1,0
3072,55.34,2.999,0,0,0
456528,18.21,5.877,0,0,0
161360,22.45,2.909,1,0,0
72128,8.07,3.644,1,0,0
17272,17.14,2.674,1,0,0
1187840,15.17,3.874,272,1,0
1047864,14.29,3.513,317,2,0
33576,18.81,2.689,1,0,0
4608,48.7,2.835,1,0,0
2560,62.07,2.863,0,0,0
5916488,17.12,4.119,260,4,0
1193496,52.3,4.657,113,2,0
26872,10.95,2.927,1,0,0
705024,15.21,5.004,96,1,0
18744,14.66,5.402,0,0,0
14176,14.96,3.187,0,0,0
37632,14.39,2.927,1,0,0
2343144,13.58,4.976,195,1,0
52768,27.3,3.338,1,0,0
604088,15.3,5.295,602,1,0
140688,20.2,3.145,1,0,0
90880,38.06,1.703,43,1,0
4187576,16.54,5.061,1104,0,0
2214008,15.09,5.696,202,1,0
58208,11.28,3.009,1,0,0
164392,17.11,5.059,73,1,0
32768,65.91,0.963,0,0,0
1020928,16.44,3.723,268,1,0
31024,49.91,1.688,0,0,0
15656,19.2,2.8,1,0,0
28664,12.4,2.853,1,0,0
4608,58.38,2.53,1,0,0
7168,43.74,2.688,1,0,0
12288,41.66,2.755,1,0,0
337744,19.92,4.687,0,0,0
384000,14.52,5.396,108,1,0
244576,24.01,3.888,81,1,0
11456000,22.32,5.294,160,0,0
5120,52.05,2.627,1,0,0
7024640,41.86,2.642,0,0,0
169344,33.63,3.565,76,1,0
16680,19.32,2.789,1,0,0
138592,18.29,3.754,50,0,0
156992,28.88,3.373,89,0,0
438344,21.73,3.029,1,0,0
370512,20.55,3.001,1,0,0
15656,18.24,2.933,1,0,0
8817976,10.62,5.835,517,1,0
37888,24.69,2.74,1,0,0
390440,19.2,2.66,1,0,0
81920,46.11,1.984,98,1,0
1728512,24.52,3.796,453,2,0
7680,45.99,2.497,1,0,0
5290424,15.93,5.67,697,1,0
137640,48.63,3.224,0,0,0
6144,48.67,3.079,0,0,0
16208,17.9,2.793,1,0,0
13856,15.44,3.172,0,0,0
7168,43.25,2.826,1,0,0
67584,52.1,2.912,0,0,0
299336,19.08,3.431,22,0,0
14336,54.17,2.887,0,0,0
42792,41.11,2.505,0,0,0
69472,27.51,3.24,1,0,0
53248,74.04,0.965,5,0,0
4096,55.08,2.735,1,0,0
19632,18.41,2.688,1,0,0
17920,52.54,2.813,0,0,0
133120,50.21,2.936,0,0,0
58096,32.46,2.709,0,0,0
284040,21.08,3.025,1,0,0
125768,26.74,3.503,75,2,0
39160,16.97,2.645,1,0,0
3072,53.74,3.024,0,0,0
284313,11.91,4.189,131,0,0
4096,55.66,2.437,1,0,0
65536,31.05,2.782,1,0,0
5120,57.38,2.466,1,0,0
16184,18.31,4.465,0,0,0
64512,50.86,2.683,0,0,0
1509824,34.04,4.986,130,1,0
30984,50.1,1.682,0,0,0
5632,55.63,2.917,0,0,0
311296,20.61,3.35,107,1,0
59688,26.47,2.858,1,0,0
344376,19.57,3.16,1,0,0
40960,70.04,1.319,25,1,0
272168,21.12,4.552,0,0,0
820808,18.67,5.277,222,2,0
381936,19.29,4.431,145,1,0
20856,21.26,2.881,1,0,0
126392,16.27,4.079,515,1,0
119808,28.95,2.718,1,0,0
16680,19.3,2.79,1,0,0
